,Segment ID,MediaCom Audience Name,Country,Business Unit,Audience Source,created_date,Placements Count,Segment Used
57,dslqoio5hb8,targeting-pcgamer_us-csbo-gseries_3pofftheshelf_liveramp-alnt_de/im,us,csbo-gseries,Liveramp,2023-02-03 13:36:18,0.0,False
58,d99qflczbxl,targeting-mboomhvc_us-mb_1pcrm_aiqcrm-cip_na,us,mb,AIQ CRM,2023-02-03 19:03:24,0.0,False
59,d20l7n61550,targeting-mbim_us-mb_1pcrm_aiqcrm-cip_na,us,mb,AIQ CRM,2023-02-03 19:03:24,0.0,False
60,d21gjfeyqir,targeting-ceoom_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-02-03 19:03:24,0.0,False
61,di5te0hrcyt,targeting-ceim_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-02-03 19:03:24,0.0,False
62,dfl0bcxe45h,targeting-ceedu_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-02-03 19:03:24,0.0,False
63,d2d78e09uxp,targeting-ceslg_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-02-03 19:03:24,0.0,False
64,dg4r4ntotgc,targeting-caimoom_ca-com_1pcrm_aiqcrm-cip_na,ca,com,AIQ CRM,2023-02-03 19:03:24,0.0,False
65,d5v115zjlkg,targeting-denconsultantsflag_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
66,dlf0m5ws7kj,targeting-inspironflag_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
67,dk96eccnuuk,targeting-isgflag_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
68,d86sjit3cni,targeting-latitudeflag_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
69,diugeorptgq,targeting-radsegment_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
70,dos9gqysk6n,targeting-taxidtype_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
71,djwa19u3v76,targeting-vostroflag_br-csbo-sb_1pcrm_liveramp-cip_na,br,csbo-sb,Liveramp,2023-02-08 11:06:47,0.0,False
72,dcjm86hyyug,targeting-denconsultantsflag_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
73,d4tcd5ykm5w,targeting-gamingpurchasefag_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
74,dlbc113hg63,targeting-inspironflag_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
75,dntwm29hxky,targeting-latitudeflag_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
76,d4d5ie2l90c,targeting-radsegment_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
77,d4hozsoz5cm,targeting-taxidtype_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
78,djoxqbakjs3,targeting-vostroflag_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
79,djzrt98k1qq,targeting-xpsbuyerflag_br-csbo-con_1pcrm_liveramp-cip_na,br,csbo-con,Liveramp,2023-02-08 11:06:47,0.0,False
80,dxk0qz2rg6h,targeting-ceoombdm_us-ce_abm_salesforce-oracledatamarketplace_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
81,dmqth8vpv6s,targeting-ceoomitdm_us-ce_abm_salesforce-oracledatamarketplace_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
82,doqq53p272o,targeting-techinterest_us-ce_3pofftheshelf_salesforce-who2bynetwise_em/fi/in,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
83,dumszb47v6w,targeting-industryexecs_us-ce_3pofftheshelf_salesforce-dunandbradstreet_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
84,d7g4h1lo9lq,targeting-salesfinanceengprofessionals_us-ce_3pofftheshelf_salesforce-who2bynetwise_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
85,derz1ui2h5x,targeting-delldirector_us-b2b_abm_salesforce-dunandbradstreet_em/fi,us,b2b,Salesforce,2023-02-09 22:21:27,0.0,False
86,d6k31roz7dm,seeddmp-cosizefilter500above_us-ce_3pofftheshelf_salesforce-adstra_fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
87,d3ngzpqhom7,targeting-ceimbdm_us-ce_abm_salesforce-oracledatamarketplace_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
88,d34proc48v6,targeting-ceimtdm_us-ce_abm_salesforce-oracledatamarketplace_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
89,d7hpkskdjmj,targeting-installbaseitdm_us-ce_3pofftheshelf_salesforce-bluekai_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
90,d2g8dshl4qz,targeting-ceedu_us-ce_abm_salesforce-oracledatamarketplace_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
91,d2gcivc2mjk,targeting-ceslg_us-ce_abm_salesforce-oracledatamarketplace_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
92,dbvcqv4j6pm,targeting-ceimbdm_us-ce_abm_salesforce-sharethis_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
93,d4ugwv9refv,targeting-ceimtdm_us-ce_abm_salesforce-sharethis_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
94,ditdszl7d4a,targeting-ceedu_us-ce_abm_salesforce-sharethis_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
95,d3zto48butl,targeting-ceslg_us-ce_abm_salesforce-sharethis_em/fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
96,dh3fo3hyv6n,targeting-inmarketproducts_us-ce_3pofftheshelf_salesforce-dunandbradstreet_fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
97,dkol4ethwnv,targeting-highitspend_us-ce_3pofftheshelf_salesforce-dunandbradstreet_fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
98,d8daz828zlq,targeting-mboombdm_us-mb_abm_salesforce-oracledatamarketplace_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
99,d48qxdgtd0n,targeting-mboomitdm_us-mb_abm_salesforce-oracledatamarketplace_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
100,ddepi2rihqa,targeting-mbhvc_us-mb_abm_salesforce-oracledatamarketplace_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
101,devewllmaxs,targeting-demointerests_us-mb_3pofftheshelf_salesforce-acxiom_de/in,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
102,ddee9cxe1ur,targeting-midmarketvalidateddemo_us-mb_3pofftheshelf_salesforce-oracledatamarketplace_de,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
103,d1s3rtsk3t4,seeddmp-cosizefilter100to499_us-mb_3pofftheshelf_salesforce-adstra_fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
104,d33bjw9gt2t,targeting-mbimbdm_us-mb_abm_salesforce-oracledatamarketplace_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
105,dor7mz5dez8,targeting-mbimitdm_us-mb_abm_salesforce-oracledatamarketplace_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
106,dyd7mwc6e6x,targeting-inmarketproducts_us-mb_3pofftheshelf_salesforce-dunandbradstreet_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
107,dw8ais74p2x,targeting-mbimbdm_us-mb_abm_salesforce-sharethis_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
108,dxwgf3l0m9h,targeting-mbimitdm_us-mb_abm_salesforce-sharethis_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
109,dqiwqrk0oxv,targeting-installbasedms_us-mb_3pofftheshelf_salesforce-oracledatamarketplace_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
110,dcdt03k5k6h,targeting-mbk12_us-mb_abm_salesforce-dunandbradstreet_em/fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
111,d119znctkln,seedlal-mbk12buyers_us-mb_abm_salesforce-dunandbradstreet_fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
112,dnwtknv0k5k,seedlal-mbk12_us-mb_abm_salesforce-dunandbradstreet_fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
113,dwsl5synb95,targeting-cek12_us-ce_abm_salesforce-oracledatamarketplace_fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
114,dvoetk0dry6,seedlal-cek12_us-ce_abm_salesforce-dunandbradstreet_fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
115,d6ke5m5pgwx,targeting-mbpremaware_us-mb_3pofftheshelf_salesforce-lotame_fi,us,mb,Salesforce,2023-02-09 22:21:27,0.0,False
116,dmt4ijnhl4l,targeting-cepremaware_us-ce_3pofftheshelf_salesforce-lotame_fi,us,ce,Salesforce,2023-02-09 22:21:27,0.0,False
117,d2gik0gj847,targeting-decisionmakers_ca-com_3pofftheshelf_salesforce-oracledatamarketplace_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
118,dfpfpc95b1f,targeting-executivescsuite_ca-com_3pofftheshelf_salesforce-dunandbradstreet_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
119,d60m1q9yfqp,targeting-techbudgetitdm_ca-com_3pofftheshelf_salesforce-oracledatamarketplace_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
120,dnyg1j4h2ha,targeting-itdmexecs_ca-com_3pofftheshelf_liveramp-adstra_em/fi,ca,com,Liveramp,2023-02-09 22:21:27,0.0,False
121,dp2pubxsf20,targeting-decisionmakers_ca-com_3pofftheshelf_liveramp-180bytwo_em/fi,ca,com,Liveramp,2023-02-09 22:21:27,0.0,False
122,d1rvd7przsn,targeting-techbudgetdms_ca-com_3pofftheshelf_liveramp-dunandbradstreet_em/fi,ca,com,Liveramp,2023-02-09 22:21:27,0.0,False
123,dqxay7a31us,targeting-serveritbudget_ca-com_3pofftheshelf_liveramp-dunandbradstreet_em/fi,ca,com,Liveramp,2023-02-09 22:21:27,0.0,False
124,dyfnzj8jxpu,targeting-serverinmarket_ca-com_3pofftheshelf_liveramp-dunandbradstreet_em/fi,ca,com,Liveramp,2023-02-09 22:21:27,0.0,False
125,d4r7ow01c7f,targeting-b2schoolholidayshop_ca-com_3pofftheshelf_salesforce-33across_de,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
126,dm5l9orqdxr,targeting-pastserverpurchase_ca-com_abm_salesforce-lotame_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
127,d8ge8xhxg84,targeting-caimbdmitdm_ca-com_abm_salesforce-180bytwo_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
128,dcj4hxa5ezj,targeting-caoombdmitdm_ca-com_abm_salesforce-180bytwo_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
129,d3h7vnsbh5i,targeting-caimbdmitdm_ca-com_abm_salesforce-dunandbradstreet_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
130,dpar2g7e9u0,targeting-caoombdmitdm_ca-com_abm_salesforce-dunandbradstreet_em/fi,ca,com,Salesforce,2023-02-09 22:21:27,0.0,False
131,d8hc9ehlo48,test-ceim_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-02-09 22:21:27,0.0,False
132,dvccsf8t91l,targeting-brandcsuitedms_us-brand_3pofftheshelf_liveramp-dataaxle_em/fi,us,brand,Liveramp,2023-02-10 23:23:28,0.0,False
133,d1atfyrwnh5,targeting-smb_us-csbo-sb_1pcrm_aiqcrm-hartehanks_na,us,csbo-sb,AIQ CRM,2023-02-16 19:49:07,0.0,False
134,dve6uvx4dtd,targeting-acqbizbasic_us-csbo-sb_1pcrm_liveramp-cip_na,us,csbo-sb,Liveramp,2023-02-22 09:02:52,0.0,False
135,dv1vhjjenyo,targeting-acqbizbasic_us-csbo-sb_1pcrm_aiqcrm-cip_na,us,csbo-sb,AIQ CRM,2023-02-22 09:02:52,0.0,False
136,d65xy103w8i,targeting-collegegraduatejobseekers_us-csbo-csb_3pofftheshelf_liveramp-123push_be/de,us,csbo-csb,Liveramp,2023-02-22 12:49:04,0.0,False
137,dlbeiq96137,targeting-collegegraduateshouseholds_us-csbo-csb_3pofftheshelf_liveramp-alliant_de/ge,us,csbo-csb,Liveramp,2023-02-22 12:49:04,0.0,False
138,d6xm6w7t6za,targeting-collegegraduatesindividuals_us-csbo-csb_3pofftheshelf_liveramp-alliant_de,us,csbo-csb,Liveramp,2023-02-22 12:49:04,11.0,True
139,d33wf5xyeqw,targeting-collegegraduatesandjobseekers_us-csbo-con_3pofftheshelf_liveramp-ameribase_be/de,us,csbo-con,Liveramp,2023-02-22 13:26:38,0.0,False
140,djp0h836h80,targeting-gamingpurchaseintent_us-csbo-con_1pcrm_liveramp-cip_na,us,csbo-con,Liveramp,2023-02-22 13:46:42,473.0,True
141,dw4bvzdivot,targeting-developmentreactivation_au-csbo-sb_1pcrm_liveramp-cip_de,au,csbo-sb,Liveramp,2023-02-23 08:44:05,0.0,False
142,dgr0kbqaywb,targeting-development_au-csbo-sb_1pcrm_liveramp-cip_de,au,csbo-sb,Liveramp,2023-02-23 08:44:05,0.0,False
143,df2ttaqn16w,targeting-reactivation_au-csbo-sb_1pcrm_liveramp-cip_de,au,csbo-sb,Liveramp,2023-02-23 08:44:05,0.0,False
144,dxhb0npgj29,targeting-aonreacttest_us-csbo-con_1pcrm_aiqcrm-cip_na,us,csbo-con,AIQ CRM,2023-02-27 18:45:05,0.0,False
145,d4p7hwo32q6,targeting-aonreactholdout_us-csbo-con_1pcrm_aiqcrm-cip_na,us,csbo-con,AIQ CRM,2023-02-27 18:45:05,0.0,False
146,dn0em1r64yz,targeting-10to50employees_us-csbo-sb_3pofftheshelf_liveramp-123push_fi,us,csbo-sb,Liveramp,2023-03-07 10:10:24,0.0,False
147,dq7zj7miobx,targeting-under10employees_us-csbo-sb_3pofftheshelf_liveramp-123push_fi,us,csbo-sb,Liveramp,2023-03-07 10:10:24,0.0,False
148,dm8tmi994db,targeting-highspenders_us-csbo-sb_3pofftheshelf_liveramp-experian_be/fi,us,csbo-sb,Liveramp,2023-03-07 10:10:24,0.0,False
149,d5334zl9jhl,targeting-mbtosb_us-csbo-sb_1pcrm_aiqcrm-aiq_na,us,csbo-sb,AIQ CRM,2023-03-07 16:05:24,0.0,False
150,dcksi8jk3dk,test-na_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-03-09 22:56:10,250.0,True
151,dfc6vuk7tkj,control-na_us-ce_1pcrm_aiqcrm-cip_na,us,ce,AIQ CRM,2023-03-09 22:56:10,248.0,True
152,dcayq93bhei,targeting-highspenders_us-csbo-sb_3pofftheshelf_liveramp-expr_be/in,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
153,d52ad65kt9r,targeting-employeesfrom1to10_us-csbo-sb_3pofftheshelf_liveramp-123_fi/im/la,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
154,dfwcmmtzbvu,targeting-employeesfrom11to50_us-csbo-sb_3pofftheshelf_liveramp-123_co/fi,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
155,d1ddswz77tu,targeting-employeesfrom51to100_us-csbo-sb_3pofftheshelf_liveramp-123_be/fi,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
156,dulrlm82vvg,targeting-cabletv_us-csbo-con_3pofftheshelf_liveramp-123_be/de,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
157,dco1q1yq7hb,targeting-comedy_us-csbo-con_3pofftheshelf_liveramp-123_ge/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
158,dt8obix7gux,targeting-drama_us-csbo-con_3pofftheshelf_liveramp-123_be/im,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
159,d1gl9ozoi27,targeting-brandaffinity_us-csbo-con_3pofftheshelf_liveramp-123_be/im/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
160,dg0lr6gakav,targeting-frequentvacationers_us-csbo-con_3pofftheshelf_liveramp-flb_be/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
161,d6jiwagn6bv,targeting-travelresearchers_us-csbo-con_3pofftheshelf_liveramp-skyd_be/de,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
162,drcftah3n5e,targeting-travelandtourism_us-csbo-con_3pofftheshelf_liveramp-*actgr_co/im/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
163,dc4slh5bbxk,targeting-budgetfamilies_us-csbo-con_3pofftheshelf_liveramp-acxm_co/de/fi/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
164,dufzzj5jfzd,targeting-parentswchildren_us-csbo-con_3pofftheshelf_liveramp-alkaud_be/fi/ge/im,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
165,dbhf2nmu74k,targeting-smallofficehomeoffice_us-csbo-sb_3pofftheshelf_liveramp-180_de/fi/ge,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
166,d5heshbw0n3,targeting-companyclassification_us-csbo-sb_3pofftheshelf_liveramp-180_em/fi/im,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
167,ds7f00c9e40,targeting-sbusinessdecisonmakers_us-csbo-sb_3pofftheshelf_liveramp-123_be,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
168,dcmo6gg7zdg,targeting-cleveldecisionmakers_us-csbo-sb_3pofftheshelf_liveramp-123_im/in,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
169,dhy03x363pm,targeting-itecisionmakers_us-csbo-sb_3pofftheshelf_liveramp-123_be/fi/im,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
170,ddduakqber9,targeting-technologydecisionmakers_us-csbo-sb_3pofftheshelf_liveramp-33a_de/em/fi,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
171,dedmz7vdmoq,targeting-lessthan100employees_us-csbo-sb_3pofftheshelf_liveramp-zinf_em/fi,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
172,d3csf1zcele,targeting-interestinservers_us-csbo-sb_3pofftheshelf_liveramp-d&b_im/in,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
173,dl3larkxdar,targeting-intinvirtualservers_us-csbo-sb_3pofftheshelf_liveramp-d&b_co/fi,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
174,dj1rr0z5bh0,targeting-employeessize_us-csbo-sb_3pofftheshelf_liveramp-180_em/im/in,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
175,dbfdqaz9s3c,targeting-smallhomeoffice_us-csbo-sb_3pofftheshelf_liveramp-astrsk_fi,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
176,djss24qi6e2,targeting-bigspenders_us-csbo-sb_3pofftheshelf_liveramp-expr_be/de/ge/in,us,csbo-sb,Liveramp,2023-03-13 07:49:16,0.0,False
177,d4ve8pkkyqw,targeting-gamers_us-csbo-gseries_3pofftheshelf_liveramp-180_in,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
178,doxydeqyozb,targeting-onlinegamers_us-csbo-gseries_3pofftheshelf_liveramp-crp_be/in,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
179,dkqougxp3gv,targeting-avidgamers_us-csbo-gseries_3pofftheshelf_liveramp-alnt_de/im,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
180,d8q7w9pb1vs,targeting-onlinegamers_us-csbo-gseries_3pofftheshelf_liveramp-alnt_ge/in,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
181,dk7claz14e2,targeting-hardcoregamers_us-csbo-gseries_3pofftheshelf_liveramp-strt_be/im/in,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
182,dg25ry21bck,targeting-gamingenthus_us-csbo-gseries_3pofftheshelf_liveramp-strt_be/im/in,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
183,dl51332rbk5,targeting-electronicgamingenthu_us-csbo-gseries_3pofftheshelf_liveramp-123_be/fi/in,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
184,drbhssrnvfs,targeting-hardcoregamings_us-csbo-gseries_3pofftheshelf_liveramp-aiq_co/im,us,csbo-gseries,Liveramp,2023-03-13 07:49:16,0.0,False
185,d663mweu8wb,targeting-gadgets_us-csbo-con_3pofftheshelf_liveramp-123_de/im,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
186,dk98l2i0912,targeting-internetserviceproviders_us-csbo-con_3pofftheshelf_liveramp-#hbv_co/de/ge,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
187,don44o1yg4i,targeting-smarthomes_us-csbo-con_3pofftheshelf_liveramp-#hbv_de/im,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
188,dvt4mxll2rt,targeting-computers_us-csbo-con_3pofftheshelf_liveramp-123_ge/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
189,djcylmfvqiw,targeting-agrgroups_us-csbo-con_3pofftheshelf_liveramp-123_de/in,us,csbo-con,Liveramp,2023-03-13 07:49:16,0.0,False
190,drrg515sox6,targeting-serverautomation_us-csbo-csb_3pofftheshelf_liveramp-180_be/co,us,csbo-csb,Liveramp,2023-03-13 13:11:22,0.0,False
191,deaq3lexgcw,targeting-servervirtualization_us-csbo-csb_3pofftheshelf_liveramp-123_de/ge,us,csbo-csb,Liveramp,2023-03-13 13:11:22,0.0,False
192,dwc424b5c31,targeting-employeessize1to100_us-csbo-csb_3pofftheshelf_liveramp-zfd_de/em,us,csbo-csb,Liveramp,2023-03-13 13:11:22,0.0,False
193,dpe0bewpuwf,targeting-telecommutersandsoho_us-csbo-sb_3pofftheshelf_liveramp-123-expr_em/fi/im,us,csbo-sb,Liveramp,2023-03-13 13:19:40,0.0,False
194,d9xxbeojje0,targeting-tvlovers_us-csbo-con_3pofftheshelf_liveramp-123_be/de/in,us,csbo-con,Liveramp,2023-03-13 13:19:40,0.0,False
195,dkboraqvy0y,targeting-dellpurchaseintents_us-csbo-con_3pofftheshelf_liveramp-123_ge/im/in,us,csbo-con,Liveramp,2023-03-13 13:19:40,0.0,False
196,d7nrey4v0wm,targeting-travelconsumers_us-csbo-con_3pofftheshelf_liveramp-eyta_be/im/in,us,csbo-con,Liveramp,2023-03-13 13:19:40,0.0,False
197,drasbf8bmwy,targeting-sbdmconsumers_us-csbo-sb_3pofftheshelf_liveramp-123-180-33a_be/co/in,us,csbo-sb,Liveramp,2023-03-13 13:19:40,320.0,True
198,dr2f1v1uzu5,targeting-itdmlessthan100_us-csbo-sb_3pofftheshelf_liveramp-180_em/in,us,csbo-sb,Liveramp,2023-03-13 13:19:40,238.0,True
199,d8mke1vb107,targeting-inmarketforservers_us-csbo-sb_3pofftheshelf_liveramp-180-d&b_be/fi/in,us,csbo-sb,Liveramp,2023-03-13 13:19:40,135.0,True
200,djb0q0rgzgf,targeting-serverusers_us-csbo-sb_3pofftheshelf_liveramp-eyta_be/im/in,us,csbo-sb,Liveramp,2023-03-13 13:19:40,190.0,True
201,d8rv8okdbt7,targeting-sohoandtelecommuters_us-csbo-sb_3pofftheshelf_liveramp-123-aiq_co/de/em/in,us,csbo-sb,Liveramp,2023-03-13 13:19:40,341.0,True
202,d3m3c4miolj,targeting-gamingusers_us-csbo-gseries_3pofftheshelf_liveramp-180-aiq-crp-strt_co/fi/in,us,csbo-gseries,Liveramp,2023-03-13 13:19:40,0.0,False
203,d1libuvhfc7,targeting-yucconsumers_us-csbo-con_3pofftheshelf_liveramp-#hbv-123_de/im/in,us,csbo-con,Liveramp,2023-03-13 13:19:40,151.0,True
204,d25grhq4zsq,targeting-backtoschool_us-csbo-con_3pofftheshelf_liveramp-123-ora_de/fi/in,us,csbo-con,Liveramp,2023-03-15 09:15:01,0.0,False
205,dl2c3qsm7do,targeting-consumerscountrycodeus_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-16 07:17:27,0.0,False
206,dbeqz2pt8b2,targeting-consumerscountrycodeuk_uk-csbo-con_1pcrm_aiqcrm-cep_na,uk,csbo-con,AIQ CRM,2023-03-16 07:17:27,0.0,False
207,dze4gyzudsl,targeting-consumerscountrycodeca_ca-csbo-con_1pcrm_aiqcrm-cep_na,ca,csbo-con,AIQ CRM,2023-03-16 07:17:27,0.0,False
208,dbujo2flij7,targeting-consumerdevelopment_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-16 07:17:27,0.0,False
209,ds8v04c91qc,targeting-0to6monthsgamimg_us-csbo-gseries_1pcrm_aiqcrm-cep_na,us,csbo-gseries,AIQ CRM,2023-03-16 07:17:27,0.0,False
210,d77b5autyv1,targeting-13to24monthsgamimg_us-csbo-gseries_1pcrm_aiqcrm-cep_na,us,csbo-gseries,AIQ CRM,2023-03-16 07:17:27,0.0,False
211,d90wwqujf6h,targeting-conprospects_us-csbo-con_1pcrm_aiqcrm-cep_na,us,csbo-con,AIQ CRM,2023-03-16 07:17:27,0.0,False
212,duig05lu1t8,targeting-countrycode_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-16 07:17:27,0.0,False
213,dxexccmm7hj,targeting-developmentflag_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-16 07:17:27,0.0,False
214,dlp5sgir3pp,targeting-sbprospects_us-csbo-sb_1pcrm_aiqcrm-cep_na,us,csbo-sb,AIQ CRM,2023-03-16 07:17:27,0.0,False
215,daeneerwy8g,targeting-b2bpersona_us-b2b_1pcrm_aiqcrm-cep_na,us,b2b,AIQ CRM,2023-03-16 07:17:27,0.0,False
216,d55h4yeft51,targeting-countrycodeuk_uk-csbo-sb_1pcrm_aiqcrm-cep_ge/im,uk,csbo-sb,AIQ CRM,2023-03-16 08:32:14,0.0,False
217,dyzwsnkosg7,targeting-countrycodeca_ca-csbo-sb_1pcrm_aiqcrm-cep_ge/im,ca,csbo-sb,AIQ CRM,2023-03-16 08:32:14,0.0,False
218,dlsnflghsve,test-reactivation_uk-csbo-con_1pcrm_aiqcrm-cep_na,uk,csbo-con,AIQ CRM,2023-03-16 20:01:11,0.0,False
219,d8i76koevi1,test-liveramp_uk-csbo-con_1pcrm_aiqcrm-cep_na,uk,csbo-con,AIQ CRM,2023-03-16 20:45:58,0.0,False
220,dlmeiv225m3,test-zeotap_uk-csbo-con_1pcrm_aiqcrm-cep_na,uk,csbo-con,AIQ CRM,2023-03-16 20:45:58,0.0,False
